ABRAHAM_LINCOLN_VAMPIRE_HUNTER_DVS397.avi	0	0	He crouches beside SOMEONE.
ABRAHAM_LINCOLN_VAMPIRE_HUNTER_DVS476.avi	33	75	Then crouches at his toys. The silver pocket watch gleams among them.
ABRAHAM_LINCOLN_VAMPIRE_HUNTER_DVS484.avi	65	105	Stepping in front of SOMEONE, he crouches and touches his arm.
BATTLE_LOS_ANGELES_DVS631.avi	85	120	Hide another destroyed building, SOMEONE crouches in a doorway while SOMEONE adjusts her gun.
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS188.avi	82	96	SOMEONE<Charmaine> faces SOMEONE<Haley> and crouches.
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS396.avi	102	169	As they spin around again, SOMEONE<Malcolm> crouches by the window and raises his binoculars.
BLINDDATING_DVS291.avi	131	157	Later, in a dim room, Dr. SOMEONE<Perkins> crouches down beside a conscious SOMEONE<Danny> as Dr. SOMEONE<Evans> looks on.
BRUNO_DVS52.avi	359	359	He sobers instantly, and dramatically wags his finger at SOMEONE. The agent responds with a bemused frown. His script at his side, SOMEONE shifts his haunted wide-eyed gaze. Turning his back on SOMEONE, he crouches, revealing a red thong. He jumps around to face the agent.
BRUNO_DVS64.avi	16	69	He crouches on all fours.
BURLESQUE_DVS512.avi	0	0	Meanwhile, two contortionists lie with their chins to the stage. Posed in deep backbends, they flick their toes over their heads. The doorman crouches between them.
CHASING_MAVERICKS_DVS188.avi	0	0	He crouches down, swerves his board back to the lip, and rides it back down.
CHASING_MAVERICKS_DVS424.avi	114	127	They crouch down together.
CHASING_MAVERICKS_DVS598.avi	0	0	SOMEONE allows the white water to surround him, then crouches low and glides out of it.
CHASING_MAVERICKS_DVS741.avi	0	0	At an isolated nighttime beach, SOMEONE crouches over his surfboard and waxes it aggressively.
CINDERELLA_MAN_DVS221.avi	282	297	SOMEONE runs after her husband. Now in the Tenement Courtyard, a woman sweeps dust out of a garage set up as an apartment. While SOMEONE bounces a ball off a wall, SOMEONE crouches facing SOMEONE.
COLOMBIANA_DVS166.avi	255	276	Turning a corner into a covered marketplace, SOMEONE sprints past an arcade and various vendors. She leaps over a man crouching on the ground and he glances after her.
COLOMBIANA_DVS319.avi	5	33	He crouches before the girl.
COLOMBIANA_DVS933.avi	0	0	He peeks out and finds SOMEONE crouched behind a rifle on a neighboring balcony.
DEAR_JOHN_DVS141.avi	0	0	Now, SOMEONE holds his surfboard, tucked under his arm as they trod into the ocean. Later a wet-suit clad SOMEONE, crouches low on the board as she awkwardly rides a wave.
DINNER_FOR_SCHMUCKS_DVS221.avi	102	160	Hefty Martha goes over to SOMEONE who crouches down in front of her and runs his hands all over her.
DISTRICT_9_DVS749.avi	0	0	Mercenaries close-in on the hideout. Inside, the smoke grenade lands on the floor, a few feet from SOMEONE. As it releases a burst of smoke, SOMEONE crouches and covers his mouth. He flinches as another grenade lands in the shack and deploys. With a hard stare, SOMEONE eyes the robot. Outside.
GHOST_RIDER_SPIRIT_OF_VENGEANCE_DVS505.avi	131	184	Now SOMEONE leads SOMEONE past a wall. He peeks around a corner then crouches with his partner.
HUGO_DVS561.avi	0	0	Glancing in both directions, SOMEONE hops down to the tracks, steps over a rail, then crouches on a tie.
IN_TIME_DVS133.avi	16	73	SOMEONE creeps over to SOMEONE and crouches at his side.
KARATE_KID_DVS360.avi	0	0	SOMEONE maintains his slumbering charade as she crouches beside him.
KARATE_KID_DVS497.avi	0	0	Mr. SOMEONE crouches to SOMEONE.
KARATE_KID_DVS511.avi	0	0	He crouches and gently grabs SOMEONE's arm.
KARATE_KID_DVS557.avi	80	92	He crouches over his fallen opponent, draws back his fist, and hesitates.
KARATE_KID_DVS957.avi	268	278	On a balcony, a man in a navy tunic rapidly twirls a fighting staff around his lithe frame. As Mr. SOMEONE leads SOMEONE past, the monk crouches on one foot,
KARATE_KID_DVS968.avi	18	39	She crouches, revealing a cobra poised before her, its hood fanned out.
KARATE_KID_DVS1258.avi	36	46	Gripping one pole in each hand, SOMEONE crouches.
KARATE_KID_DVS1369.avi	0	0	Daytime. In the courtyard, SOMEONE glares up at the bell dangling overhead. As SOMEONE watches, the boy crouches, then launches his foot upward.
KARATE_KID_DVS1429.avi	0	0	A motionless SOMEONE watches, slack-jawed, as the boy bounces around excitedly. The Fighting SOMEONE finally crouches into a ready stance, then flails wildly at SOMEONE.
KATY_PERRY_PART_OF_ME_DVS163.avi	0	0	She crouches in front of one boy.
LAND_OF_THE_LOST_DVS92.avi	0	0	With wide eyes, he crouches down in front of the mysterious package. He grits his teeth as he peels back a waxy leaf.
LIFE_OF_PI_DVS543.avi	0	0	Watching him calmly, SOMEONE crouches down and takes up the rope tether.
LIFE_OF_PI_DVS631.avi	0	0	He crouches and lifts up a hatch in front of his feet.
LIFE_OF_PI_DVS996.avi	43	64	He crouches down and ties it around a thick root.
LITTLE_FOCKERS_DVS123.avi	0	0	At the apartment, SOMEONE turns on a light in the coat closet. He crouches then inspects SOMEONE's hidden bag. With a furrowed brow, he finds pamphlets for Sustengo then removes a sample box.
MR_POPPERS_PENGUINS_DVS87.avi	96	145	Eyeing the penguin he cautiously crouches down and pokes its white chest.
MR_POPPERS_PENGUINS_DVS565.avi	94	125	As he crouches in front of the penguins, they move a few steps away.
MR_POPPERS_PENGUINS_DVS636.avi	0	0	The family nears the guard crouching over SOMEONE.
NANNY_MCPHEE_RETURNS_DVS272.avi	0	0	SOMEONE drops his full glass of ginger beer and SOMEONE collapses behind their mother. SOMEONE bows her head. As SOMEONE listlessly steps away, SOMEONE crouches before SOMEONE and the Docherty's draw near.
PROMETHEUS_DVS153.avi	142	155	Pausing by a table, he crouches and picks something up off the spotless floor.
PROMETHEUS_DVS796.avi	0	0	He cocks his head, then moves closer to SOMEONE who sits crouched on the ground with his legs bent forward over his shoulders.
PROMETHEUS_DVS893.avi	96	100	As the engineer crouches, SOMEONE stumbles but SOMEONE and his aide catch him.
PROMETHEUS_DVS911.avi	0	0	Now the engineer crouches over the holographic orb.
PUBLIC_ENEMIES_DVS221.avi	0	0	Glancing warily ahead, he crouches. SOMEONE'<Purvis'> mouth drops open as he stares downward. On the floor, a blood pool spreads beneath Barton. As the wounded man twitches feebly, SOMEONE<Purvis> watches with a clenched jaw. His expression grows solemn and he glares down the hall. He rises, leaving a lifeless Barton. Outside, SOMEONE<Baum> sees two men hurrying down the alley steps. The baby-faced shooter raises a SOMEONE<Tommy> gun.
PUBLIC_ENEMIES_DVS674.avi	0	0	SOMEONE<Winstead> removes his hat, crouches, and leans his ear close to SOMEONE<Dillinger>.
ROBIN_HOOD_DVS319.avi	153	172	She crouches beside SOMEONE and draws the blanket up over his shoulder. Under his tender stare, her warm smile fades.
ROBIN_HOOD_DVS393.avi	121	146	Dropping his eyes to the ground, he crouches and plants one hand in the mud.
RUBY_SPARKS_DVS592.avi	0	0	He crouches at her side.
RUBY_SPARKS_DVS642.avi	0	0	He switches on a light then crouches over SOMEONE, feeling his brother's head and shoulders.
SALT_DVS209.avi	63	78	Pulls herself up to a stable position then crouches and gets her bearing.
SANCTUM_DVS214.avi	22	51	He crouches by his gravely injured colleague.
SANCTUM_DVS225.avi	231	276	Now underwater, we peer up at four pairs of legs silhouetted against the light above the surface. There feet clad in flippers, they lazily tread water. Back at the large flowstone feature, SOMEONE crouches over his euthanized friend.
SANCTUM_DVS477.avi	88	119	Smiling, he crouches beside a body of water.
SANCTUM_DVS482.avi	0	0	Looking down, SOMEONE pauses and furrows his brow. He crouches to examine some abandoned gear.
SORCERERS_APPRENTICE_DVS393.avi	227	240	Looking around, he notices the SOMEONE sitting on a small pedestal in front of the hearth. With a shrug, he crouches to it and reaches out, then hesitates.
THE_ADVENTURES_OF_TINTIN_DVS249.avi	133	143	They crouch as the burly First Mate walks past on the level above them,
THE_ART_OF_GETTING_BY_DVS172.avi	22	63	She crouches at SOMEONE's side and helps him sit up against the graffitied wall.
THE_CALL_DVS759.avi	0	0	Behind the car, he crouches over his victim with his mouth ajar.
THE_GIRL_WITH_THE_DRAGON_TATTOO_DVS518.avi	26	86	As she crouches, water washes away at her feet.
THE_GIRL_WITH_THE_DRAGON_TATTOO_DVS614.avi	130	147	She crouches astride SOMEONE who struggles beneath her.
THE_ROOMMATE_DVS340.avi	56	77	He crouches and opens a drawer.
THE_SITTER_DVS72.avi	47	64	He crouches to his younger son.
THE_WATCH_DVS120.avi	0	0	Coming home, he sees someone crouched by his front window.
THE_WATCH_DVS351.avi	0	0	They crouch behind the bushes a dozen feet below the illuminated front porch.
THOR_DVS524.avi	66	80	Nearby, SOMEONE crouches behind a parked car as the Destroyer continues to advance. SOMEONE hides in the back of the diner while SOMEONE dashes to SOMEONE.
TOOTH_FAIRY_DVS150.avi	44	86	He glances aside, then gestures for SOMEONE to crouch to his eye level.
WE_BOUGHT_A_ZOO_DVS818.avi	53	75	Smiling, the zookeeper crouches behind her.
YOUNG_ADULT_DVS289.avi	0	0	She stares at the front SOMEONE then crouches and inspects the damage.
