21_JUMP_STREET_DVS348.avi	60	82	She waves from across the store.
30_MINUTES_OR_LESS_DVS152.avi	77	92	SOMEONE gets in after SOMEONE. They each wave.
40_YEAR_OLD_VIRGIN_DVS209.avi	0	0	With her eyes shut she waves her hands through the suds. SOMEONE stares tensely.
500DAYSOFSUMMER_DVS46.avi	12	38	She waves to the camera
500DAYSOFSUMMER_DVS349.avi	31	70	They wave to one another.
A_GOOD_DAY_TO_DIE_HARD_DVS171.avi	63	110	At the checkpoint, the soldier finishes searching the third Sedan and waves them through.
A_GOOD_DAY_TO_DIE_HARD_DVS290.avi	65	88	A large Russian man exits the SUV, waving his arms.
A_GOOD_DAY_TO_DIE_HARD_DVS738.avi	0	0	Turning around, he waves the truck on board as it reverses into position.
A_THOUSAND_WORDS_DVS19.avi	0	0	Customers wave SOMEONE to the front of the line, where two burly men glare at him.
ABRAHAM_LINCOLN_VAMPIRE_HUNTER_DVS423.avi	45	76	As SOMEONE looks on anxiously, SOMEONE waves the search team on.
BAD_TEACHER_DVS162.avi	34	60	SOMEONE Waves to SOMEONE and she waves back.
BATTLE_LOS_ANGELES_DVS202.avi	0	0	SOMEONE gazes up at the building's roof then shares a look with SOMEONE. SOMEONE waves them on. In the courtyard, SOMEONE adjusts the scope on his gun.
BATTLE_LOS_ANGELES_DVS613.avi	0	0	With glowing orange bases. As the aliens leave, SOMEONE steps out of the shadows. The group creeps forward, passing the glowing cones. Each of which holds three antenna-like spears in its peak. An antenna shaft glows red as a crackle of electricity pulses out of it. Halting the unit, SOMEONE watches the shadow of the departing alien then waves the others forward.
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS237.avi	98	133	SOMEONE<Malcolm> shakes his head, then waves to catch his attention.
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS149.avi	0	0	SOMEONE<Trent> waves to a group of passing girls.
BIG_MOMMAS_LIKE_FATHER_LIKE_SON_DVS568.avi	32	65	SOMEONE<Momma> waves.
CAPTAIN_AMERICA_DVS76.avi	0	0	At the World's Fair, SOMEONE waves to a pair of young women.
CAPTAIN_AMERICA_DVS647.avi	0	0	In Trafalgar Square, planes streak over cheering crowds waving British flags. A serviceman holds a newspaper, V-Day It's Over In Europe.
CHASING_MAVERICKS_DVS261.avi	0	0	On the water, waves swell and crest several stories high.
CHASING_MAVERICKS_DVS591.avi	1	181	As the white water catches up to him, he waves SOMEONE on daringly.
CHRONICLE_DVS27.avi	0	0	A jokester waves his arms in front of SOMEONE's camera.
CHRONICLE_DVS30.avi	0	0	A cheerleading squad practices nearby waving green and white pom-poms.
CHRONICLE_DVS65.avi	0	0	Now, ravers wave glow sticks overhead as lasers beam across the dance floor. The camera catches a glimpse of a jumping girl's breasts, then returns to the chaos of the crowd.
CHRONICLE_DVS66.avi	0	0	A DJ works a set of digital turntables. Across the dance floor, SOMEONE finds a blonde, young woman with a video camera of her own. Through her viewfinder, we glimpse partygoers at an upper railing, then spot SOMEONE with his shoulder-mounted camera. She waves to him.
CINDERELLA_MAN_DVS382.avi	0	0	The referee checks Campbell and waves frantically at the officials. The fighter's corner men rush to his side.
CINDERELLA_MAN_DVS450.avi	232	266	Now, SOMEONE jostles slightly in a taxi's back seat as it passes a sign advertising the fight. Arriving patrons wave to him. The men and women
CINDERELLA_MAN_DVS493.avi	0	0	Following his manager, SOMEONE climbs the stairs to the ring. As SOMEONE stretches the top rope high, he winks. Our view tilts and sidles under the rope into the ring where a referee and several gentlemen wait. A tall balding man removes his hat and SOMEONE nods. As SOMEONE faces the crowd, his wife grins in a bright red hat and waves. The manager smiles at her. SOMEONE jogs in place.
COLOMBIANA_DVS848.avi	53	72	Agent SOMEONE waves smoke out of his face.
DEAR_JOHN_DVS159.avi	0	0	Now, tall reeds wave in a breeze as the young man hikes into view, and gazes ahead. On the beach, a small group plays volleyball amidst a boisterous party. Near a grill, SOMEONE pats SOMEONE's shoulder.
DISTRICT_9_DVS207.avi	0	0	Black fluid sprays him in the face. Gagging, SOMEONE hunches forward. He waves the camera and ran off, and takes out a tissue to wipe his face. He palms the camera.
FRIENDS_WITH_BENEFITS_DVS177.avi	49	71	He waves cordially at her friend.
FRIENDS_WITH_BENEFITS_DVS178.avi	20	55	SOMEONE<Dylan> looks around then waves back.
FRIENDS_WITH_BENEFITS_DVS234.avi	1	17	SOMEONE<Dylan> escorts SOMEONE<Jamie> down to the beach and SOMEONE<Annie> goes inside. Later the two friends throw stones at the curling waves, then trot off over the sand. At night, SOMEONE<Annie> and SOMEONE<Jamie> sit on the patio, looking through a photo album. A fire burns in a nearby sandpit.
GET_HIM_TO_THE_GREEK_DVS111.avi	58	85	Destiny waves at SOMEONE again. Now she and SOMEONE face each other on a bed.
HUGO_DVS224.avi	1	36	As he waves one hand, the eight of diamonds rises from the middle of the deck.
HUGO_DVS457.avi	38	117	He waves his hands in front of himself.
HUGO_DVS627.avi	72	99	The women wave their sailor's caps.
IDES_OF_MARCH_DVS21.avi	0	0	Supporters wave homemade posters, including "Gimme More Morris" and "Don't Pull For Pullman."
IDES_OF_MARCH_DVS25.avi	0	0	The two candidates wave at the audience.
IDES_OF_MARCH_DVS34.avi	94	148	Still onstage, SOMEONE and SOMEONE continue to wave at the audience.
IDES_OF_MARCH_DVS373.avi	2	130	The crowd of excited supporters wave American flags and hold signs. SOMEONE stands motionless toward the back.
IN_TIME_DVS190.avi	0	0	She waves at the vehicle which speeds right past.
INSIDE_MAN_DVS318.avi	299	325	SOMEONE<Darius> and SOMEONE<Hernandez> watch the explosion grimly. Officers stand behind a squad car with their rifles aimed at the doors. The masked and hooded figures emerge, waving their arms.
INSIDE_MAN_DVS46.avi	1	36	SOMEONE<Hernandez> waves the vehicle forward.
ITS_COMPLICATED_DVS145.avi	0	0	She waves back and SOMEONE continues to his car. SOMEONE smiles and shuts the door.
ITS_COMPLICATED_DVS274.avi	29	49	He look over and she waves.
ITS_COMPLICATED_DVS280.avi	0	0	SOMEONE's jaw drops. He waves the joint in front of his nose and mouth, and inhales more smoke.
JACK_AND_JILL_DVS30.avi	31	63	At school, he waves - clad in a varsity jacket.
JACK_AND_JILL_DVS84.avi	12	31	He waves affectionately.
JACK_AND_JILL_DVS118.avi	9	71	In unison, they both casually wave the smell away from themselves.
JACK_AND_JILL_DVS192.avi	1	50	Johnny Depp waves at the crowd.
JACK_AND_JILL_DVS322.avi	25	50	SOMEONE<Pacino> waves for the audience to wait.
JULIE_AND_JULIA_DVS240.avi	79	98	Misty-eyed, SOMEONE grins then waves her hands.
JULIE_AND_JULIA_DVS316.avi	0	0	Later, an elegant pavilion with a roof shaped like a pith helmet houses dining tables and a dance floor. SOMEONE and SOMEONE prance toward each other and clasps hands. SOMEONE blows SOMEONE a kiss, then lifts her arm and pivots beneath it. They wave at SOMEONE, who sits with SOMEONE and her parents.
JUST_GO_WITH_IT_DVS238.avi	0	0	SOMEONE and SOMEONE shift in their seats. Meanwhile, SOMEONE waves the limp sheep's legs.
JUST_GO_WITH_IT_DVS347.avi	0	0	SOMEONE grimaces as he plays. His inches long pillar of facial hair waving in a breeze. He makes the gesture again.
KARATE_KID_DVS404.avi	118	138	SOMEONE lowers her gaze, and sucks in a breath, then waves a hand helplessly.
KARATE_KID_DVS788.avi	11	21	She waves for him to follow her and steps into the storage room.
KARATE_KID_DVS1370.avi	228	265	His leg swings into a near-vertical kick and he hits the bell. The image freezes and he becomes the high-kick silhouette on the tallest trophy. At the tournament, SOMEONE wears the white jacket from SOMEONE. In the stands, SOMEONE waves SOMEONE over, and SOMEONE's mother takes a seat between the girl and SOMEONE.
KARATE_KID_DVS1372.avi	0	0	Images of boys in kung fu stances flash on a giant video scoreboard. In the packed stands, audience members wave large flags. On the arena floor, SOMEONE watches SOMEONE's first match anxiously. SOMEONE spins and delivers a roundhouse kick, flipping his opponent onto the ground. An official snaps a score flag.
KARATE_KID_DVS1386.avi	0	0	The boys plant their fists against their opposite palms and bow to each other. An official waves two flags.
KARATE_KID_DVS1430.avi	0	0	SOMEONE backs off, dodging, and his opponent lands a hard hit to SOMEONE's side. In the stands, SOMEONE cheers her son on. On the mat, SOMEONE and the SOMEONE trade blows. SOMEONE knocks the boy to his knees, then kicks him in the head. The official waves a score flag. SOMEONE, SOMEONE, and SOMEONE leap to their feet.
KARATE_KID_DVS1609.avi	0	0	Spectators joyfully wave their flags in support.
KATY_PERRY_PART_OF_ME_DVS32.avi	9	32	Daytime outdoors. Young women cheer and wave. Several fans hold up a sign, SOMEONE our Teenage Dream is to meet you.
KATY_PERRY_PART_OF_ME_DVS48.avi	0	0	Audience members cheer, scream, and wave.
KATY_PERRY_PART_OF_ME_DVS55.avi	0	0	She waves.
KATY_PERRY_PART_OF_ME_DVS234.avi	79	119	Walking on a crowded street, SOMEONE waves to fans.
KATY_PERRY_PART_OF_ME_DVS321.avi	0	0	In the crowd, fans hold up signs or wave their arms.
LAND_OF_THE_LOST_DVS148.avi	1	16	hummingbirds flutter around her and she waves them away. SOMEONE crosses to SOMEONE, who sits forlornly on his own.
LAND_OF_THE_LOST_DVS171.avi	0	0	Now, SOMEONE flies through the air, waving his arms. SOMEONE follows, belly down. SOMEONE
LARRY_CROWNE_DVS78.avi	25	54	Breaks, she waves dismissively.
LIFE_OF_PI_DVS338.avi	1	69	He frantically waves his arm at the ship.
LIFE_OF_PI_DVS374.avi	0	0	He watches helplessly as the ship sinks further beneath the churning waves.
LIFE_OF_PI_DVS975.avi	0	0	Now SOMEONE walks among the knee-high mammals, waving his hand at them.
MORNING_GLORY_DVS175.avi	0	0	She waves
MORNING_GLORY_DVS490.avi	30	79	SOMEONE turns to SOMEONE who grins cheekily. SOMEONE waves to her from across the studio and she waves back.
MR_POPPERS_PENGUINS_DVS236.avi	0	0	As he waves, the penguins take a step back. Beside him, SOMEONE texts on her cell and SOMEONE gives a disappointed look.
NANNY_MCPHEE_RETURNS_DVS35.avi	65	107	SOMEONE jumps, then waves the boy onward.
PERCY_JACKSON_LIGHTENING_THIEF_DVS148.avi	0	0	Pump their fists and wave their swords. She glances back at SOMEONE.
PROMETHEUS_DVS97.avi	66	113	Two more figures leave a cave, high behind him, as he waves his arms.
PUBLIC_ENEMIES_DVS308.avi	0	0	He waves two prisoners on. Now, SOMEONE<Dillinger> faces the bars in the back of his cell. The lawyer, SOMEONE<Piquett>, sits in a corridor on the other side.
ROBIN_HOOD_DVS195.avi	2	28	He waves off his courtiers who bow and hurry out leaving the Royal family, SOMEONE, SOMEONE and one other chancellor.
RUBY_SPARKS_DVS245.avi	110	156	Through a glass door, SOMEONE waves to SOMEONE and motions one minute. Donning an apron, she waves back.
RUBY_SPARKS_DVS447.avi	72	90	She waves up at a patio where SOMEONE brings his brother a beer. SOMEONE cooks meat on a grill.
SALT_DVS81.avi	0	0	Now a green light briefly flashes red. The CIA officer and a security escort lead SOMEONE through a door and into a hallway. At an elevator, the CIA officer waves his ID card in front of a scanner and hits a call button.
SNOW_FLOWER_FD_DVS722.avi	0	0	SOMEONE and SOMEONE make their way through a tightly packed crowd of fans waving their arms overhead.
SNOW_FLOWER_FD_DVS1202.avi	1	32	The noblewoman waves feebly at the fans.
SORCERERS_APPRENTICE_DVS163.avi	0	0	Inside the building, SOMEONE cautiously heads toward a door marked with Chinese writing. He pauses and waves his hand over it. As he makes his way into a shop, a butterfly flits off a table. SOMEONE runs his hand over various items, then stops in front of a figurine covered in acupuncture needles. He waves his hand around it. The elderly woman from SOMEONE's replay of the past steps out from behind a curtain.
SPARKLE_2012_DVS170.avi	1	18	She waves a photo.
SPARKLE_2012_DVS171.avi	0	0	Sara follows SOMEONE<Emma> to the dressing room. SOMEONE<Sparkle> grabs her pocket book. She waves goodbye to a saleswoman and steps out from behind the counter.
SPARKLE_2012_DVS239.avi	11	29	SOMEONE<Satin> waves to Sister, then trades a nod with SOMEONE<Stix>.
SPARKLE_2012_DVS526.avi	104	147	SOMEONE<Sparkle> waves, then rests her head on the window pane.
THE_ADVENTURES_OF_TINTIN_DVS420.avi	0	0	The Unicorn rights itself, but the pirate ship sinks beneath the roiling waves.
THE_ART_OF_GETTING_BY_DVS105.avi	0	0	An American flag waves atop a pillar on the distant Brooklyn Bridge. SOMEONE smiles to himself.
THE_BIG_YEAR_DVS176.avi	185	209	Through his binoculars, SOMEONE follows a bird, then spots the pretty brunette from the boat. She sees him and he waves.
THE_BOUNTY_HUNTER_DVS110.avi	26	72	Shading her eyes, Kitty peers out at him, he waves.
THE_BOUNTY_HUNTER_DVS539.avi	43	61	He irritably waves her over.
THE_BOUNTY_HUNTER_DVS578.avi	55	86	Pursing his mouth regretfully, SOMEONE<Milo> waves goodbye to the cop and ambles out.
THE_CALL_DVS671.avi	140	167	The kidnapper keeps his eyes on the pump as SOMEONE spots the man and desperately waves her arms.
THE_DESCENDANTS_DVS348.avi	0	0	He waves to the last departing car as he watches it drive off.
THE_GIRL_WITH_THE_DRAGON_TATTOO_DVS139.avi	103	133	Waiting beside a nearby car, SOMEONE waves.
THE_VOW_DVS85.avi	36	83	SOMEONEâ€™s reflection in the window shows her loving smile as she waves back.
THE_WATCH_DVS225.avi	41	100	He gives a slow, creepy wave.
THINK_LIKE_A_MAN_DVS259.avi	10	55	She playfully waves a bite in front of his mouth.
THINK_LIKE_A_MAN_DVS486.avi	17	49	He waves at the table.
THIS_MEANS_WAR_DVS384.avi	13	31	She waves from his truck.
TITANIC_1_DVS187.avi	23	48	He waves the gun at the group of men.
TITANIC_1_DVS271.avi	0	0	In the dining room, a glass door swings slowly through the water. Small waves push plates and silverware as rising water covers the tables and chairs.
TITANIC_2_DVS142.avi	1	81	They run onto one of the upper decks and wave to onlookers from a railing.
TITANIC_2_DVS144.avi	24	24	Hundreds of passengers wave to the people on the dock below as tugboats pull the Titanic away from shore.
TITANIC_2_DVS481.avi	1	28	He waves SOMEONE over.
TITANIC_2_DVS660.avi	39	64	SOMEONE raises her middle finger then waves.
TOOTH_FAIRY_DVS436.avi	24	43	He waves bashfully.
UGLY_TRUTH_DVS313.avi	129	149	SOMEONE<Mike> tries to get SOMEONE's<Abby's> attention, but she waves him off.
UGLY_TRUTH_DVS495.avi	25	57	Later in his office, SOMEONE<Stuart> sees SOMEONE<Abby> wave as she passes his window. He beckons her in.
UGLY_TRUTH_DVS557.avi	48	70	He waves at her through the closing doors.
UGLY_TRUTH_DVS510.avi	78	100	SOMEONE<Mike> waves at the crowd.
WE_BOUGHT_A_ZOO_DVS147.avi	27	51	From the back seat, SOMEONE waves as well.
WE_BOUGHT_A_ZOO_DVS148.avi	214	225	SOMEONE stares curiously at the welcoming stranger inside the restaurant. She moves along the dingy windows, continuing to wave as she watches them drive on.
WE_BOUGHT_A_ZOO_DVS157.avi	36	54	The monkey waves to SOMEONE.
WHATS_YOUR_NUMBER_DVS421.avi	38	86	Still in her tight cocktail dress, SOMEONE dances around the couch and faces SOMEONE, wildly waving her arms overhead and kicking her feet.
WHATS_YOUR_NUMBER_DVS683.avi	82	114	Two lounging valets wave goodbye.
WHATS_YOUR_NUMBER_DVS710.avi	0	0	She waves to the bride as she dances her way to the front of the parade, then spots a pizza delivery man's bicycle 	propped against a brick wall, and steals it.
WHATS_YOUR_NUMBER_DVS734.avi	138	174	SOMEONE runs forward, but finds her path blocked by the crowded dance floor. She waves her arms, trying to catch SOMEONE's attention.
WHATS_YOUR_NUMBER_DVS740.avi	387	444	He tries to wave her off the stage, but she turns to his band. She grabs his microphone.
XMEN_FIRST_CLASS_DVS849.avi	1	16	She waves and he gives her a half-hearted smile as he returns the gesture.
XMEN_FIRST_CLASS_DVS1111.avi	0	0	Two rods rise from the pillar and SOMEONE clutches them with both hands. Subtle waves of energy pulsate through the SOMEONE's body.
YOUNG_ADULT_DVS117.avi	1	26	SOMEONE bends his hand then waves dismissively. SOMEONE takes a swig of bottled cider.
YOUNG_ADULT_DVS274.avi	0	0	Without facing her, SOMEONE waves and disappears inside.
ZOMBIELAND_DVS291.avi	37	66	Grinning, he waves SOMEONE over.
ZOMBIELAND_DVS312.avi	1	24	The manager waves and she drives off.
ZOMBIELAND_DVS371.avi	31	51	He waves at her through a mirror and she waves back then doffs the hat.
ZOMBIELAND_DVS437.avi	1	107	As he waves his booted feet in the air, SOMEONE drifts away.
ZOMBIELAND_DVS639.avi	65	90	Atop the ride, the sisters wave.
